packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
10203,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5390233993,1742834203.682571,2025-03-24 18:36:43.682571
10204,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-80,,,,1742834203.745212,2025-03-24 18:36:43.745212
10205,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742834203.745864,2025-03-24 18:36:43.745864
10206,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401226752597,1742834203.761862,2025-03-24 18:36:43.761862
10207,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5390336393,1742834203.785233,2025-03-24 18:36:43.785233
10208,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-80,,,,1742834203.846647,2025-03-24 18:36:43.846647
10209,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-80,,,,1742834203.84741,2025-03-24 18:36:43.847410
10210,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401226854950,1742834203.864342,2025-03-24 18:36:43.864342
10211,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5390438796,1742834203.887647,2025-03-24 18:36:43.887647
10212,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401226957344,1742834203.966484,2025-03-24 18:36:43.966484
10213,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5390541484,1742834203.990276,2025-03-24 18:36:43.990276
10214,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227059743,1742834204.069101,2025-03-24 18:36:44.069101
10215,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5390643598,1742834204.092444,2025-03-24 18:36:44.092444
10216,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227161996,1742834204.171116,2025-03-24 18:36:44.171116
10217,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5390746001,1742834204.194557,2025-03-24 18:36:44.194557
10218,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227264408,1742834204.273795,2025-03-24 18:36:44.273795
10219,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5390848401,1742834204.297184,2025-03-24 18:36:44.297184
10220,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401227366804,1742834204.375949,2025-03-24 18:36:44.375949
10221,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5390950794,1742834204.39956,2025-03-24 18:36:44.399560
10222,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401227472076,1742834204.481454,2025-03-24 18:36:44.481454
10223,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5391053195,1742834204.502015,2025-03-24 18:36:44.502015
10224,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227571717,1742834204.580851,2025-03-24 18:36:44.580851
10225,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5391156468,1742834204.605026,2025-03-24 18:36:44.605026
10226,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227685868,1742834204.694964,2025-03-24 18:36:44.694964
10227,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5391257993,1742834204.706513,2025-03-24 18:36:44.706513
10228,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227779470,1742834204.788576,2025-03-24 18:36:44.788576
10229,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5391360398,1742834204.808946,2025-03-24 18:36:44.808946
10230,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227879915,1742834204.889283,2025-03-24 18:36:44.889283
10231,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5391462795,1742834204.911601,2025-03-24 18:36:44.911601
10232,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401227986849,1742834204.995999,2025-03-24 18:36:44.995999
10233,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5391565194,1742834205.013953,2025-03-24 18:36:45.013953
10234,208,ff:ff:ff:ff:ff:ff,74:06:35:1c:37:a0,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-88,,,,1742834205.078867,2025-03-24 18:36:45.078867
10235,208,ff:ff:ff:ff:ff:ff,74:06:35:1c:37:a0,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-88,,,,1742834205.080441,2025-03-24 18:36:45.080441
10236,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401228084009,1742834205.093375,2025-03-24 18:36:45.093375
10237,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5391667600,1742834205.116345,2025-03-24 18:36:45.116345
10238,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401228185994,1742834205.195101,2025-03-24 18:36:45.195101
10239,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5391770001,1742834205.218544,2025-03-24 18:36:45.218544
10240,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401228288423,1742834205.297849,2025-03-24 18:36:45.297849
10241,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5391872395,1742834205.321223,2025-03-24 18:36:45.321223
10242,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401228391858,1742834205.401045,2025-03-24 18:36:45.401045
10243,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5391974796,1742834205.423431,2025-03-24 18:36:45.423431
10244,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401228499710,1742834205.509102,2025-03-24 18:36:45.509102
10245,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392077193,1742834205.526027,2025-03-24 18:36:45.526027
10246,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401228595746,1742834205.604937,2025-03-24 18:36:45.604937
10247,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392179599,1742834205.62836,2025-03-24 18:36:45.628360
10248,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401228698027,1742834205.707406,2025-03-24 18:36:45.707406
10249,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392281998,1742834205.730571,2025-03-24 18:36:45.730571
10250,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401228801452,1742834205.810628,2025-03-24 18:36:45.810628
10251,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392385519,1742834205.834079,2025-03-24 18:36:45.834079
10252,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401228902814,1742834205.91219,2025-03-24 18:36:45.912190
10253,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392486797,1742834205.935568,2025-03-24 18:36:45.935568
10254,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401229005204,1742834206.01433,2025-03-24 18:36:46.014330
10255,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5392589197,1742834206.037783,2025-03-24 18:36:46.037783
10256,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-80,,,,1742834206.07044,2025-03-24 18:36:46.070440
10257,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834206.070887,2025-03-24 18:36:46.070887
10258,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401229107621,1742834206.116983,2025-03-24 18:36:46.116983
10259,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392691595,1742834206.140419,2025-03-24 18:36:46.140419
10260,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-79,,,,1742834206.171013,2025-03-24 18:36:46.171013
10261,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-80,,,,1742834206.171584,2025-03-24 18:36:46.171584
10262,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401229209997,1742834206.219312,2025-03-24 18:36:46.219312
10263,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5392793999,1742834206.242514,2025-03-24 18:36:46.242514
10264,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401229316799,1742834206.326207,2025-03-24 18:36:46.326207
10265,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392897004,1742834206.345777,2025-03-24 18:36:46.345777
10266,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401229415021,1742834206.42434,2025-03-24 18:36:46.424340
10267,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5392998794,1742834206.44731,2025-03-24 18:36:46.447310
10268,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401229518755,1742834206.528044,2025-03-24 18:36:46.528044
10269,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5393101197,1742834206.549927,2025-03-24 18:36:46.549927
10270,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401229619610,1742834206.628961,2025-03-24 18:36:46.628961
10271,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5393203599,1742834206.652185,2025-03-24 18:36:46.652185
10272,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401229723476,1742834206.732811,2025-03-24 18:36:46.732811
10273,172,ff:ff:ff:ff:ff:ff,ae:99:6d:06:d9:ee,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-89,,,,1742834206.747551,2025-03-24 18:36:46.747551
10274,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5393307478,1742834206.755935,2025-03-24 18:36:46.755935
10275,172,ff:ff:ff:ff:ff:ff,ae:99:6d:06:d9:ee,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-89,,,,1742834206.758058,2025-03-24 18:36:46.758058
10276,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401229830149,1742834206.839458,2025-03-24 18:36:46.839458
10277,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5393408395,1742834206.857078,2025-03-24 18:36:46.857078
10278,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-23,,,2401229931422,1742834206.940725,2025-03-24 18:36:46.940725
10279,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5393511168,1742834206.959879,2025-03-24 18:36:46.959879
10280,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401230034827,1742834207.044202,2025-03-24 18:36:47.044202
10281,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5393613196,1742834207.061749,2025-03-24 18:36:47.061749
10282,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230131623,1742834207.140925,2025-03-24 18:36:47.140925
10283,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5393715597,1742834207.164323,2025-03-24 18:36:47.164323
10284,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230234717,1742834207.24406,2025-03-24 18:36:47.244060
10285,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5393817996,1742834207.26643,2025-03-24 18:36:47.266430
10286,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230336812,1742834207.346223,2025-03-24 18:36:47.346223
10287,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230441657,1742834207.450991,2025-03-24 18:36:47.450991
10288,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394022798,1742834207.471555,2025-03-24 18:36:47.471555
10289,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401230541208,1742834207.550235,2025-03-24 18:36:47.550235
10290,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230645473,1742834207.654527,2025-03-24 18:36:47.654527
10291,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5394227597,1742834207.676035,2025-03-24 18:36:47.676035
10292,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230749704,1742834207.759023,2025-03-24 18:36:47.759023
10293,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394329999,1742834207.778441,2025-03-24 18:36:47.778441
10294,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230849091,1742834207.858405,2025-03-24 18:36:47.858405
10295,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394432417,1742834207.881112,2025-03-24 18:36:47.881112
10296,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401230956498,1742834207.965762,2025-03-24 18:36:47.965762
10297,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394536210,1742834207.984921,2025-03-24 18:36:47.984921
10298,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401231055159,1742834208.06421,2025-03-24 18:36:48.064210
10299,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394637232,1742834208.08595,2025-03-24 18:36:48.085950
10300,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401231159197,1742834208.168461,2025-03-24 18:36:48.168461
10301,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394739599,1742834208.188277,2025-03-24 18:36:48.188277
10302,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401231257997,1742834208.267301,2025-03-24 18:36:48.267301
10303,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394841996,1742834208.290394,2025-03-24 18:36:48.290394
10304,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401231360427,1742834208.369727,2025-03-24 18:36:48.369727
10305,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5394944395,1742834208.393091,2025-03-24 18:36:48.393091
10306,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-80,,,,1742834208.394936,2025-03-24 18:36:48.394936
10307,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742834208.395663,2025-03-24 18:36:48.395663
10308,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401231465207,1742834208.474502,2025-03-24 18:36:48.474502
10309,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395046793,1742834208.495443,2025-03-24 18:36:48.495443
10310,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401231571950,1742834208.580995,2025-03-24 18:36:48.580995
10311,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-83,,,5395149583,1742834208.598279,2025-03-24 18:36:48.598279
10312,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401231669216,1742834208.678484,2025-03-24 18:36:48.678484
10313,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395251599,1742834208.700302,2025-03-24 18:36:48.700302
10314,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401231770014,1742834208.779294,2025-03-24 18:36:48.779294
10315,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395353999,1742834208.80239,2025-03-24 18:36:48.802390
10316,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401231874067,1742834208.883295,2025-03-24 18:36:48.883295
10317,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395456399,1742834208.905025,2025-03-24 18:36:48.905025
10318,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401231975512,1742834208.984549,2025-03-24 18:36:48.984549
10319,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395558797,1742834209.007474,2025-03-24 18:36:49.007474
10320,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401232077213,1742834209.08623,2025-03-24 18:36:49.086230
10321,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395661194,1742834209.109835,2025-03-24 18:36:49.109835
10322,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2401232180325,1742834209.189861,2025-03-24 18:36:49.189861
10323,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395763908,1742834209.212592,2025-03-24 18:36:49.212592
10324,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401232282023,1742834209.2913,2025-03-24 18:36:49.291300
10325,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395866035,1742834209.314359,2025-03-24 18:36:49.314359
10326,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401232386260,1742834209.39528,2025-03-24 18:36:49.395280
10327,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5395969394,1742834209.418006,2025-03-24 18:36:49.418006
10328,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401232487122,1742834209.496324,2025-03-24 18:36:49.496324
10329,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5396071954,1742834209.520569,2025-03-24 18:36:49.520569
10330,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-27,,,2401232591007,1742834209.600199,2025-03-24 18:36:49.600199
10331,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5396174294,1742834209.622877,2025-03-24 18:36:49.622877
10332,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2401232691613,1742834209.700821,2025-03-24 18:36:49.700821
10333,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5396276062,1742834209.724728,2025-03-24 18:36:49.724728
10334,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2401232794017,1742834209.803213,2025-03-24 18:36:49.803213
10335,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5396377996,1742834209.826408,2025-03-24 18:36:49.826408
10336,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2401232896421,1742834209.905742,2025-03-24 18:36:49.905742
