packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,short_gi,signal_strength,bandwidth,mcs_index,spatial_streams_tx_max,tsf_timestamp,timestamp_wireshark,timestamp_readable
4828,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,10,2457,4,False,-77,0x00a0,,,674990799047,1742822078.9760852,2025-03-24 15:14:38.976085
4829,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822078.985278,2025-03-24 15:14:38.985278
4830,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822078.9942806,2025-03-24 15:14:38.994281
4831,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.0109851,2025-03-24 15:14:39.010985
4832,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.0133345,2025-03-24 15:14:39.013335
4833,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.018854,2025-03-24 15:14:39.018854
4834,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,10,2457,4,False,-77,0x00a0,,,674990904618,1742822079.0821443,2025-03-24 15:14:39.082144
4835,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.0834303,2025-03-24 15:14:39.083430
4836,193,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.0876594,2025-03-24 15:14:39.087659
4837,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.0887804,2025-03-24 15:14:39.088780
4838,179,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.1008177,2025-03-24 15:14:39.100818
4839,308,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.122074,2025-03-24 15:14:39.122074
4840,258,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,10,2457,4,False,-77,0x00a0,,,,1742822079.1662767,2025-03-24 15:14:39.166277
4841,182,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:01,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.1855304,2025-03-24 15:14:39.185530
4842,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.1870213,2025-03-24 15:14:39.187021
4843,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.1882162,2025-03-24 15:14:39.188216
4844,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.1894364,2025-03-24 15:14:39.189436
4845,493,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.1932335,2025-03-24 15:14:39.193233
4846,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-75,0x00a0,,,,1742822079.1944194,2025-03-24 15:14:39.194419
4847,199,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.195827,2025-03-24 15:14:39.195827
4848,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.1971333,2025-03-24 15:14:39.197133
4849,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-76,0x00c0,,,,1742822079.197157,2025-03-24 15:14:39.197157
4850,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-73,0x00c0,,,,1742822079.19716,2025-03-24 15:14:39.197160
4851,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.1971626,2025-03-24 15:14:39.197163
4852,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.198678,2025-03-24 15:14:39.198678
4853,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.200076,2025-03-24 15:14:39.200076
4854,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2012558,2025-03-24 15:14:39.201256
4855,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2024825,2025-03-24 15:14:39.202482
4856,216,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2040582,2025-03-24 15:14:39.204058
4857,213,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2056174,2025-03-24 15:14:39.205617
4858,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2070036,2025-03-24 15:14:39.207004
4859,166,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,13,11,2462,7,False,-70,0x0480,1,,,1742822079.2070253,2025-03-24 15:14:39.207025
4860,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-76,0x00c0,,,,1742822079.2089884,2025-03-24 15:14:39.208988
4861,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2103367,2025-03-24 15:14:39.210337
4862,1494,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,13,11,2462,7,False,-71,0x0480,1,,,1742822079.2111123,2025-03-24 15:14:39.211112
4863,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-80,0x00c0,,,,1742822079.213205,2025-03-24 15:14:39.213205
4864,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-75,0x00a0,,,,1742822079.214521,2025-03-24 15:14:39.214521
4865,1495,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,13,11,2462,7,False,-71,0x0480,1,,,1742822079.2154915,2025-03-24 15:14:39.215492
4866,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-80,0x00c0,,,,1742822079.2155159,2025-03-24 15:14:39.215516
4867,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-75,0x00a0,,,,1742822079.2168615,2025-03-24 15:14:39.216861
4868,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-80,0x00c0,,,,1742822079.216885,2025-03-24 15:14:39.216885
4869,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-73,0x00c0,,,,1742822079.2168882,2025-03-24 15:14:39.216888
4870,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.216891,2025-03-24 15:14:39.216891
4871,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.218403,2025-03-24 15:14:39.218403
4872,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2197402,2025-03-24 15:14:39.219740
4873,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.220893,2025-03-24 15:14:39.220893
4874,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-80,0x00c0,,,,1742822079.220914,2025-03-24 15:14:39.220914
4875,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2209163,2025-03-24 15:14:39.220916
4876,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2209942,2025-03-24 15:14:39.220994
4877,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2223353,2025-03-24 15:14:39.222335
4878,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.223681,2025-03-24 15:14:39.223681
4879,182,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:01,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2249837,2025-03-24 15:14:39.224984
4880,253,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,13,11,2462,7,False,-70,0x0480,1,,,1742822079.2261922,2025-03-24 15:14:39.226192
4881,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-80,0x00c0,,,,1742822079.2262073,2025-03-24 15:14:39.226207
4882,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2294152,2025-03-24 15:14:39.229415
4883,175,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2307482,2025-03-24 15:14:39.230748
4884,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.231989,2025-03-24 15:14:39.231989
4885,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2333333,2025-03-24 15:14:39.233333
4886,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2346215,2025-03-24 15:14:39.234622
4887,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.236056,2025-03-24 15:14:39.236056
4888,166,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,13,11,2462,7,False,-71,0x0480,1,,,1742822079.2362092,2025-03-24 15:14:39.236209
4889,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-79,0x00c0,,,,1742822079.2364268,2025-03-24 15:14:39.236427
4890,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-75,0x00a0,,,,1742822079.2377834,2025-03-24 15:14:39.237783
4891,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-79,0x00c0,,,,1742822079.2379541,2025-03-24 15:14:39.237954
4892,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2379618,2025-03-24 15:14:39.237962
4893,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.238087,2025-03-24 15:14:39.238087
4894,224,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2397246,2025-03-24 15:14:39.239725
4895,213,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.241358,2025-03-24 15:14:39.241358
4896,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2426317,2025-03-24 15:14:39.242632
4897,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.24399,2025-03-24 15:14:39.243990
4898,190,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2454216,2025-03-24 15:14:39.245422
4899,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-75,0x00a0,,,,1742822079.246818,2025-03-24 15:14:39.246818
4900,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.24802,2025-03-24 15:14:39.248020
4901,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-79,0x00c0,,,,1742822079.2481883,2025-03-24 15:14:39.248188
4902,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-73,0x00c0,,,,1742822079.2482011,2025-03-24 15:14:39.248201
4903,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-73,0x00c0,,,,1742822079.2483518,2025-03-24 15:14:39.248352
4904,357,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.251072,2025-03-24 15:14:39.251072
4905,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-79,0x00c0,,,,1742822079.251148,2025-03-24 15:14:39.251148
4906,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2511857,2025-03-24 15:14:39.251186
4907,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2513826,2025-03-24 15:14:39.251383
4908,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2526367,2025-03-24 15:14:39.252637
4909,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-73,0x00a0,,,,1742822079.2540288,2025-03-24 15:14:39.254029
4910,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2554288,2025-03-24 15:14:39.255429
4911,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-72,0x00a0,,,,1742822079.256812,2025-03-24 15:14:39.256812
4912,165,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fc,0x0020,1,11,2462,4,False,-73,0x00a0,,,,1742822079.2580721,2025-03-24 15:14:39.258072
4913,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.259364,2025-03-24 15:14:39.259364
4914,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2607098,2025-03-24 15:14:39.260710
4915,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-79,0x00c0,,,,1742822079.2607229,2025-03-24 15:14:39.260723
4916,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2608163,2025-03-24 15:14:39.260816
4917,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2609541,2025-03-24 15:14:39.260954
4918,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2623422,2025-03-24 15:14:39.262342
4919,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2637146,2025-03-24 15:14:39.263715
4920,447,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2674313,2025-03-24 15:14:39.267431
4921,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-75,0x00a0,,,,1742822079.2688136,2025-03-24 15:14:39.268814
4922,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2702894,2025-03-24 15:14:39.270289
4923,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.271479,2025-03-24 15:14:39.271479
4924,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2728553,2025-03-24 15:14:39.272855
4925,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.274161,2025-03-24 15:14:39.274161
4926,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2758334,2025-03-24 15:14:39.275833
4927,172,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2771857,2025-03-24 15:14:39.277186
4928,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.278256,2025-03-24 15:14:39.278256
4929,250,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-74,0x00a0,,,674991104531,1742822079.2813423,2025-03-24 15:14:39.281342
4930,252,7c:57:3c:19:79:c1,7c:57:3c:19:79:c1,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-74,0x00a0,,,674991106320,1742822079.283321,2025-03-24 15:14:39.283321
4931,254,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-74,0x00a0,,,674991108125,1742822079.285235,2025-03-24 15:14:39.285235
4932,252,7c:57:3c:19:79:c3,7c:57:3c:19:79:c3,ff:ff:ff:ff:ff:ff,0x0008,1,11,2462,4,False,-74,0x00a0,,,674991109560,1742822079.2870345,2025-03-24 15:14:39.287035
4933,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2882526,2025-03-24 15:14:39.288253
4934,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.289655,2025-03-24 15:14:39.289655
4935,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.290572,2025-03-24 15:14:39.290572
4936,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2917845,2025-03-24 15:14:39.291785
4937,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.29312,2025-03-24 15:14:39.293120
4938,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2943375,2025-03-24 15:14:39.294338
4939,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2956605,2025-03-24 15:14:39.295660
4940,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2968574,2025-03-24 15:14:39.296857
4941,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.2981033,2025-03-24 15:14:39.298103
4942,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-79,0x00c0,,,,1742822079.2981596,2025-03-24 15:14:39.298160
4943,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-73,0x00c0,,,,1742822079.298202,2025-03-24 15:14:39.298202
4944,154,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0028,72.2222,11,2462,7,False,-78,0x0480,7,,,1742822079.2982745,2025-03-24 15:14:39.298275
4945,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.2983203,2025-03-24 15:14:39.298320
4946,142,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,ff:ff:ff:ff:ff:ff,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.299333,2025-03-24 15:14:39.299333
4947,659,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,13,11,2462,7,False,-70,0x0480,1,,,1742822079.2997844,2025-03-24 15:14:39.299784
4948,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-79,0x00c0,,,,1742822079.299798,2025-03-24 15:14:39.299798
4949,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.301041,2025-03-24 15:14:39.301041
4950,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3030822,2025-03-24 15:14:39.303082
4951,1488,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,13,11,2462,7,False,-71,0x0480,1,,,1742822079.304099,2025-03-24 15:14:39.304099
4952,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-78,0x00c0,,,,1742822079.3041778,2025-03-24 15:14:39.304178
4953,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3057623,2025-03-24 15:14:39.305762
4954,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-78,0x00c0,,,,1742822079.3057842,2025-03-24 15:14:39.305784
4955,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-73,0x00c0,,,,1742822079.3057868,2025-03-24 15:14:39.305787
4956,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-72,0x00c0,,,,1742822079.3057888,2025-03-24 15:14:39.305789
4957,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3073592,2025-03-24 15:14:39.307359
4958,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3087049,2025-03-24 15:14:39.308705
4959,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3099985,2025-03-24 15:14:39.309999
4960,186,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.311315,2025-03-24 15:14:39.311315
4961,166,7c:57:3c:19:79:c0,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0028,19.5,11,2462,7,False,-72,0x0480,2,,,1742822079.3113365,2025-03-24 15:14:39.311337
4962,84,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x0019,12,11,2462,6,False,-78,0x00c0,,,,1742822079.3113399,2025-03-24 15:14:39.311340
4963,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3128886,2025-03-24 15:14:39.312889
4964,186,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3138905,2025-03-24 15:14:39.313890
4965,72,,8e:be:a7:1f:fc:fd,7c:57:3c:19:79:c0,0x001b,24,11,2462,6,False,-78,0x00c0,,,,1742822079.3139586,2025-03-24 15:14:39.313959
4966,66,,,8e:be:a7:1f:fc:fd,0x001c,24,11,2462,6,False,-72,0x00c0,,,,1742822079.3140037,2025-03-24 15:14:39.314004
4967,84,,7c:57:3c:19:79:c0,8e:be:a7:1f:fc:fd,0x0019,24,11,2462,6,False,-73,0x00c0,,,,1742822079.314216,2025-03-24 15:14:39.314216
4968,172,7c:57:3c:19:79:c2,7c:57:3c:19:79:c2,01:00:5e:00:00:fb,0x0020,1,11,2462,4,False,-74,0x00a0,,,,1742822079.3156686,2025-03-24 15:14:39.315669
