packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
2612,66,,,08:aa:89:74:ed:c5,0x001d,6,64,5320,5,False,False,-87,,,,1742833374.6557117,2025-03-24 18:22:54.655712
2613,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,False,False,-69,,,2263153039549,1742833374.65637,2025-03-24 18:22:54.656370
2614,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-87,,,,1742833374.6563926,2025-03-24 18:22:54.656393
2615,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-69,,,2263153049654,1742833374.6664715,2025-03-24 18:22:54.666471
2616,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-68,,,,1742833374.6666763,2025-03-24 18:22:54.666676
2617,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833374.6670268,2025-03-24 18:22:54.667027
2618,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833374.6723044,2025-03-24 18:22:54.672304
2619,218,ff:ff:ff:ff:ff:ff,c8:1c:fe:d6:0e:61,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-88,,,,1742833374.673408,2025-03-24 18:22:54.673408
2620,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,False,False,-93,,,1326772245192,1742833374.6749783,2025-03-24 18:22:54.674978
2621,66,,,08:aa:89:74:ed:c5,0x001d,6,64,5320,5,False,False,-87,,,,1742833374.6750083,2025-03-24 18:22:54.675008
2622,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,False,False,-66,,,2263153058542,1742833374.6754086,2025-03-24 18:22:54.675409
2623,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-87,,,,1742833374.675439,2025-03-24 18:22:54.675439
2624,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,False,False,-92,,,1326772246733,1742833374.6767552,2025-03-24 18:22:54.676755
2625,66,,,08:aa:89:74:ed:c5,0x001d,6,64,5320,5,False,False,-87,,,,1742833374.6767845,2025-03-24 18:22:54.676785
2626,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833374.694962,2025-03-24 18:22:54.694962
2627,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-92,,,,1742833374.719169,2025-03-24 18:22:54.719169
2628,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-80,,,959806567122,1742833374.719214,2025-03-24 18:22:54.719214
2629,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-69,,,,1742833374.721532,2025-03-24 18:22:54.721532
2630,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-81,,,959806569617,1742833374.721969,2025-03-24 18:22:54.721969
2631,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-70,,,,1742833374.7219865,2025-03-24 18:22:54.721987
2632,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-72,,,2263153105871,1742833374.7226782,2025-03-24 18:22:54.722678
2633,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-67,,,,1742833374.7226965,2025-03-24 18:22:54.722697
2634,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833374.7233176,2025-03-24 18:22:54.723318
2635,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833374.7308054,2025-03-24 18:22:54.730805
2636,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-69,,,,1742833374.741459,2025-03-24 18:22:54.741459
2637,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-92,,,1326772312829,1742833374.7428305,2025-03-24 18:22:54.742831
2638,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-69,,,2263153126092,1742833374.7428606,2025-03-24 18:22:54.742861
2639,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-94,,,1326772314290,1742833374.7437794,2025-03-24 18:22:54.743779
2640,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-69,,,2263153127535,1742833374.744425,2025-03-24 18:22:54.744425
2641,84,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x0019,24,64,5320,5,False,False,-87,,,,1742833374.7444546,2025-03-24 18:22:54.744455
2642,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-69,,,2263153128261,1742833374.745203,2025-03-24 18:22:54.745203
2643,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-69,,,2263153129014,1742833374.7465072,2025-03-24 18:22:54.746507
2644,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833374.7465367,2025-03-24 18:22:54.746537
2645,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-92,,,1326772326473,1742833374.7558663,2025-03-24 18:22:54.755866
2646,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-69,,,,1742833374.761551,2025-03-24 18:22:54.761551
2647,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-80,,,959806609766,1742833374.7622056,2025-03-24 18:22:54.762206
2648,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-80,,,959806610538,1742833374.7630813,2025-03-24 18:22:54.763081
2649,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-80,,,959806611328,1742833374.7637842,2025-03-24 18:22:54.763784
2650,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-68,,,,1742833374.7638097,2025-03-24 18:22:54.763810
2651,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-67,,,2263153147644,1742833374.764743,2025-03-24 18:22:54.764743
2652,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-67,,,2263153148406,1742833374.765673,2025-03-24 18:22:54.765673
2653,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-68,,,,1742833374.7657025,2025-03-24 18:22:54.765702
2654,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-67,,,2263153152054,1742833374.7691486,2025-03-24 18:22:54.769149
2655,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-80,,,,1742833374.7706604,2025-03-24 18:22:54.770660
2656,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-68,,,2263153154850,1742833374.7719452,2025-03-24 18:22:54.771945
2657,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-81,,,,1742833374.771975,2025-03-24 18:22:54.771975
2658,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833374.780831,2025-03-24 18:22:54.780831
2659,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-68,,,,1742833374.7814422,2025-03-24 18:22:54.781442
2660,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-91,,,1326772352991,1742833374.7830637,2025-03-24 18:22:54.783064
2661,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-70,,,2263153166303,1742833374.7830915,2025-03-24 18:22:54.783092
2662,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-68,,,,1742833374.7831032,2025-03-24 18:22:54.783103
2663,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-82,,,,1742833374.7909145,2025-03-24 18:22:54.790915
2664,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-80,,,959806638984,1742833374.791371,2025-03-24 18:22:54.791371
2665,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-82,,,,1742833374.791399,2025-03-24 18:22:54.791399
2666,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-68,,,2263153175229,1742833374.7926104,2025-03-24 18:22:54.792610
2667,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-81,,,,1742833374.7926404,2025-03-24 18:22:54.792640
2668,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-68,,,,1742833374.8018682,2025-03-24 18:22:54.801868
2669,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-66,,,2263153186167,1742833374.803404,2025-03-24 18:22:54.803404
2670,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-67,,,,1742833374.803433,2025-03-24 18:22:54.803433
2671,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-92,,,,1742833374.8213704,2025-03-24 18:22:54.821370
2672,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833374.8420749,2025-03-24 18:22:54.842075
2673,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833374.8441947,2025-03-24 18:22:54.844195
2674,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-94,,,1326772428871,1742833374.8583941,2025-03-24 18:22:54.858394
2675,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-67,,,2263153254454,1742833374.8712864,2025-03-24 18:22:54.871286
2676,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-67,,,,1742833374.871445,2025-03-24 18:22:54.871445
2677,223,ff:ff:ff:ff:ff:ff,fe:28:3f:39:bc:3e,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-92,,,,1742833374.8722703,2025-03-24 18:22:54.872270
2678,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,fe:28:3f:39:bc:3e,0x0005,6,64,5320,5,False,False,-67,,,2263153256907,1742833374.8737936,2025-03-24 18:22:54.873794
2679,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-91,,,,1742833374.8738046,2025-03-24 18:22:54.873805
2680,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833374.8822832,2025-03-24 18:22:54.882283
2681,223,ff:ff:ff:ff:ff:ff,fe:28:3f:39:bc:3e,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-91,,,,1742833374.8926673,2025-03-24 18:22:54.892667
2682,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,fe:28:3f:39:bc:3e,0x0005,6,64,5320,5,False,False,-80,,,959806741181,1742833374.8934915,2025-03-24 18:22:54.893492
2683,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-92,,,,1742833374.8935037,2025-03-24 18:22:54.893504
2684,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,fe:28:3f:39:bc:3e,0x0005,6,64,5320,5,False,False,-68,,,2263153277444,1742833374.8942013,2025-03-24 18:22:54.894201
2685,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-92,,,,1742833374.8942149,2025-03-24 18:22:54.894215
2686,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833374.8953528,2025-03-24 18:22:54.895353
2687,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833374.8959491,2025-03-24 18:22:54.895949
2688,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833374.8972979,2025-03-24 18:22:54.897298
2689,223,ff:ff:ff:ff:ff:ff,b2:51:b6:82:28:5c,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-78,,,,1742833374.9073575,2025-03-24 18:22:54.907357
2690,66,,,a0:25:d7:1f:9e:56,0x001d,6,64,5320,5,False,False,-77,,,,1742833374.908258,2025-03-24 18:22:54.908258
2691,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,b2:51:b6:82:28:5c,0x0005,6,64,5320,5,False,False,-67,,,2263153292096,1742833374.908895,2025-03-24 18:22:54.908895
2692,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-77,,,,1742833374.9089072,2025-03-24 18:22:54.908907
2693,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b2:51:b6:82:28:5c,0x0005,6,64,5320,5,True,False,-78,,,959806757362,1742833374.909676,2025-03-24 18:22:54.909676
2694,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b2:51:b6:82:28:5c,0x0005,6,64,5320,5,True,False,-79,,,959806758170,1742833374.9104836,2025-03-24 18:22:54.910484
2695,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b2:51:b6:82:28:5c,0x0005,6,64,5320,5,True,False,-78,,,959806758987,1742833374.9112995,2025-03-24 18:22:54.911299
2696,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b2:51:b6:82:28:5c,0x0005,6,64,5320,5,True,False,-79,,,959806759896,1742833374.9122083,2025-03-24 18:22:54.912208
2697,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b2:51:b6:82:28:5c,0x0005,6,64,5320,5,True,False,-79,,,959806760667,1742833374.9129796,2025-03-24 18:22:54.912980
2698,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b2:51:b6:82:28:5c,0x0005,6,64,5320,5,True,False,-79,,,959806761439,1742833374.9137502,2025-03-24 18:22:54.913750
2699,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-91,,,,1742833374.9248438,2025-03-24 18:22:54.924844
2700,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-80,,,959806773251,1742833374.925577,2025-03-24 18:22:54.925577
2701,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-93,,,1326772531279,1742833374.9608424,2025-03-24 18:22:54.960842
2702,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-66,,,2263153356854,1742833374.973709,2025-03-24 18:22:54.973709
2703,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833374.9902112,2025-03-24 18:22:54.990211
2704,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833374.9948778,2025-03-24 18:22:54.994878
2705,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-61,,,,1742833375.0117245,2025-03-24 18:22:55.011724
2706,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-80,,,959806860116,1742833375.0126026,2025-03-24 18:22:55.012603
2707,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-79,,,959806860887,1742833375.0133615,2025-03-24 18:22:55.013361
2708,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-79,,,959806861677,1742833375.0140276,2025-03-24 18:22:55.014028
2709,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.0140743,2025-03-24 18:22:55.014074
2710,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-67,,,2263153397923,1742833375.0147557,2025-03-24 18:22:55.014756
2711,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.0147724,2025-03-24 18:22:55.014772
2712,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-92,,,,1742833375.0263913,2025-03-24 18:22:55.026391
2713,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-80,,,959806874321,1742833375.0264359,2025-03-24 18:22:55.026436
2714,180,d8:21:da:26:2a:75,d8:21:da:26:2a:75,33:33:ff:6a:6d:0c,0x0020,6,64,5320,5,False,False,-80,,,,1742833375.0275316,2025-03-24 18:22:55.027532
2715,116,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-71,,,,1742833375.0275626,2025-03-24 18:22:55.027563
2716,115,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-72,,,,1742833375.0277693,2025-03-24 18:22:55.027769
2717,115,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-72,,,,1742833375.0277889,2025-03-24 18:22:55.027789
2718,112,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-72,,,,1742833375.0280352,2025-03-24 18:22:55.028035
2719,114,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-72,,,,1742833375.0282428,2025-03-24 18:22:55.028243
2720,118,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-72,,,,1742833375.0284781,2025-03-24 18:22:55.028478
2721,109,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-73,,,,1742833375.0286918,2025-03-24 18:22:55.028692
2722,104,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-73,,,,1742833375.0289295,2025-03-24 18:22:55.028929
2723,108,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-73,,,,1742833375.0291207,2025-03-24 18:22:55.029121
2724,105,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-72,,,,1742833375.0293934,2025-03-24 18:22:55.029393
2725,101,ff:ff:ff:ff:ff:ff,1a:ee:bc:02:77:cd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-74,,,,1742833375.029618,2025-03-24 18:22:55.029618
2726,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-74,,,,1742833375.0306067,2025-03-24 18:22:55.030607
2727,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,1a:ee:bc:02:77:cd,0x0005,6,64,5320,5,False,False,-69,,,2263153414344,1742833375.0311534,2025-03-24 18:22:55.031153
2728,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-74,,,,1742833375.0311654,2025-03-24 18:22:55.031165
2729,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833375.0313833,2025-03-24 18:22:55.031383
2730,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-61,,,,1742833375.0319219,2025-03-24 18:22:55.031922
2731,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-79,,,959806880415,1742833375.0327437,2025-03-24 18:22:55.032744
2732,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-79,,,959806881195,1742833375.0335248,2025-03-24 18:22:55.033525
2733,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.0335352,2025-03-24 18:22:55.033535
2734,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-69,,,2263153417433,1742833375.0343113,2025-03-24 18:22:55.034311
2735,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.034322,2025-03-24 18:22:55.034322
2736,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833375.0393236,2025-03-24 18:22:55.039324
2737,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833375.0409114,2025-03-24 18:22:55.040911
2738,66,,,08:aa:89:77:22:d1,0x001c,6,64,5320,5,False,False,-91,,,,1742833375.0427675,2025-03-24 18:22:55.042768
2739,84,,b8:13:32:bf:eb:92,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-90,,,,1742833375.0439873,2025-03-24 18:22:55.043987
2740,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833375.044019,2025-03-24 18:22:55.044019
2741,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833375.0458128,2025-03-24 18:22:55.045813
2742,84,,b8:13:32:bf:eb:92,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-92,,,,1742833375.0465968,2025-03-24 18:22:55.046597
2743,66,,,08:aa:89:77:22:d1,0x001c,6,64,5320,5,False,False,-92,,,,1742833375.0500402,2025-03-24 18:22:55.050040
2744,84,,b8:13:32:bf:eb:92,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-91,,,,1742833375.051213,2025-03-24 18:22:55.051213
2745,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-61,,,,1742833375.0515993,2025-03-24 18:22:55.051599
2746,66,,,a0:25:d7:1f:9e:55,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.0521681,2025-03-24 18:22:55.052168
2747,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-68,,,2263153436015,1742833375.0528255,2025-03-24 18:22:55.052825
2748,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-68,,,2263153436750,1742833375.053561,2025-03-24 18:22:55.053561
2749,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.0535717,2025-03-24 18:22:55.053572
2750,66,,,08:aa:89:77:22:d1,0x001c,6,64,5320,5,False,False,-92,,,,1742833375.0583415,2025-03-24 18:22:55.058342
2751,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-94,,,1326772633665,1742833375.062976,2025-03-24 18:22:55.062976
2752,84,,b8:13:32:bf:eb:92,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-91,,,,1742833375.0636952,2025-03-24 18:22:55.063695
2753,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-90,,,,1742833375.0671592,2025-03-24 18:22:55.067159
2754,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-61,,,,1742833375.0716765,2025-03-24 18:22:55.071676
2755,66,,,a0:25:d7:1f:9e:55,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.0723424,2025-03-24 18:22:55.072342
2756,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-68,,,2263153456910,1742833375.0739515,2025-03-24 18:22:55.073951
2757,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-61,,,,1742833375.0739782,2025-03-24 18:22:55.073978
2758,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833375.074468,2025-03-24 18:22:55.074468
2759,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-68,,,2263153459254,1742833375.0760782,2025-03-24 18:22:55.076078
2760,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-68,,,,1742833375.0762644,2025-03-24 18:22:55.076264
