packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
5406,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.549518,2020-07-13 17:21:53.549518
5407,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-32,,,531968670,1594650113.552256,2020-07-13 17:21:53.552256
5408,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.57088,2020-07-13 17:21:53.570880
5409,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.570888,2020-07-13 17:21:53.570888
5410,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650113.570896,2020-07-13 17:21:53.570896
5411,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.570902,2020-07-13 17:21:53.570902
5412,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.570908,2020-07-13 17:21:53.570908
5413,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,True,False,-32,,15,,1594650113.570915,2020-07-13 17:21:53.570915
5414,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650113.570921,2020-07-13 17:21:53.570921
5415,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.570928,2020-07-13 17:21:53.570928
5416,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,True,False,-34,,15,,1594650113.570936,2020-07-13 17:21:53.570936
5417,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.570942,2020-07-13 17:21:53.570942
5418,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-38,,,,1594650113.571878,2020-07-13 17:21:53.571878
5419,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.571885,2020-07-13 17:21:53.571885
5420,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.571891,2020-07-13 17:21:53.571891
5421,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.571897,2020-07-13 17:21:53.571897
5422,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.571904,2020-07-13 17:21:53.571904
5423,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,78,1,2412,7,True,False,-34,,12,,1594650113.573003,2020-07-13 17:21:53.573003
5424,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.57301,2020-07-13 17:21:53.573010
5425,263,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650113.573018,2020-07-13 17:21:53.573018
5426,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.573024,2020-07-13 17:21:53.573024
5427,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.574503,2020-07-13 17:21:53.574503
5428,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.57451,2020-07-13 17:21:53.574510
5429,141,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.574518,2020-07-13 17:21:53.574518
5430,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.574523,2020-07-13 17:21:53.574523
5431,334,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.577629,2020-07-13 17:21:53.577629
5432,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.577636,2020-07-13 17:21:53.577636
5433,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.584503,2020-07-13 17:21:53.584503
5434,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.58451,2020-07-13 17:21:53.584510
5435,1379,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650113.584527,2020-07-13 17:21:53.584527
5436,1231,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,,,15,,1594650113.584533,2020-07-13 17:21:53.584533
5437,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650113.584539,2020-07-13 17:21:53.584539
5438,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.586129,2020-07-13 17:21:53.586129
5439,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.586136,2020-07-13 17:21:53.586136
5440,222,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.588648,2020-07-13 17:21:53.588648
5441,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.588654,2020-07-13 17:21:53.588654
5442,290,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,01:00:5e:00:00:fb,0x0020,2,9,1,2412,6,False,False,-34,,,,1594650113.592258,2020-07-13 17:21:53.592258
5443,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.623008,2020-07-13 17:21:53.623008
5444,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.623021,2020-07-13 17:21:53.623021
5445,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.623027,2020-07-13 17:21:53.623027
5446,1379,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.623036,2020-07-13 17:21:53.623036
5447,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.624003,2020-07-13 17:21:53.624003
5448,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.624011,2020-07-13 17:21:53.624011
5449,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.624023,2020-07-13 17:21:53.624023
5450,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.624029,2020-07-13 17:21:53.624029
5451,180,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.624037,2020-07-13 17:21:53.624037
5452,184,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.624042,2020-07-13 17:21:53.624042
5453,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.624048,2020-07-13 17:21:53.624048
5454,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.624054,2020-07-13 17:21:53.624054
5455,1255,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.62406,2020-07-13 17:21:53.624060
5456,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.624066,2020-07-13 17:21:53.624066
5457,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.624091,2020-07-13 17:21:53.624091
5458,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.624098,2020-07-13 17:21:53.624098
5459,307,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.625257,2020-07-13 17:21:53.625257
5460,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.625264,2020-07-13 17:21:53.625264
5461,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.625272,2020-07-13 17:21:53.625272
5462,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.625278,2020-07-13 17:21:53.625278
5463,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.625284,2020-07-13 17:21:53.625284
5464,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-32,,,,1594650113.62529,2020-07-13 17:21:53.625290
5465,222,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.62913,2020-07-13 17:21:53.629130
5466,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-32,,,,1594650113.629137,2020-07-13 17:21:53.629137
5467,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.637656,2020-07-13 17:21:53.637656
5468,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.637666,2020-07-13 17:21:53.637666
5469,180,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.637674,2020-07-13 17:21:53.637674
5470,184,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.637678,2020-07-13 17:21:53.637678
5471,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650113.637684,2020-07-13 17:21:53.637684
5472,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.639389,2020-07-13 17:21:53.639389
5473,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.639396,2020-07-13 17:21:53.639396
5474,216,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.640505,2020-07-13 17:21:53.640505
5475,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.640513,2020-07-13 17:21:53.640513
5476,307,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.640519,2020-07-13 17:21:53.640519
5477,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.640525,2020-07-13 17:21:53.640525
5478,167,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.640532,2020-07-13 17:21:53.640532
5479,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.640538,2020-07-13 17:21:53.640538
5480,216,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.653256,2020-07-13 17:21:53.653256
5481,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.653263,2020-07-13 17:21:53.653263
5482,167,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.65327,2020-07-13 17:21:53.653270
5483,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.653276,2020-07-13 17:21:53.653276
5484,340,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.653283,2020-07-13 17:21:53.653283
5485,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-32,,,,1594650113.65329,2020-07-13 17:21:53.653290
5486,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-30,,,532070514,1594650113.653298,2020-07-13 17:21:53.653298
5487,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.656636,2020-07-13 17:21:53.656636
5488,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.656644,2020-07-13 17:21:53.656644
5489,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.656654,2020-07-13 17:21:53.656654
5490,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.65666,2020-07-13 17:21:53.656660
5491,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.656668,2020-07-13 17:21:53.656668
5492,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.656674,2020-07-13 17:21:53.656674
5493,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.656682,2020-07-13 17:21:53.656682
5494,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.656688,2020-07-13 17:21:53.656688
5495,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.656708,2020-07-13 17:21:53.656708
5496,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.656715,2020-07-13 17:21:53.656715
5497,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.656724,2020-07-13 17:21:53.656724
5498,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.657632,2020-07-13 17:21:53.657632
5499,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.657642,2020-07-13 17:21:53.657642
5500,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.657648,2020-07-13 17:21:53.657648
5501,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.657657,2020-07-13 17:21:53.657657
5502,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.657663,2020-07-13 17:21:53.657663
5503,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.657672,2020-07-13 17:21:53.657672
5504,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.657679,2020-07-13 17:21:53.657679
5505,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.672921,2020-07-13 17:21:53.672921
5506,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.672928,2020-07-13 17:21:53.672928
5507,180,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-36,,15,,1594650113.672936,2020-07-13 17:21:53.672936
5508,184,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.672941,2020-07-13 17:21:53.672941
5509,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.672947,2020-07-13 17:21:53.672947
5510,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.674511,2020-07-13 17:21:53.674511
5511,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.674518,2020-07-13 17:21:53.674518
5512,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.674525,2020-07-13 17:21:53.674525
5513,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.674541,2020-07-13 17:21:53.674541
5514,1379,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.67455,2020-07-13 17:21:53.674550
5515,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650113.674556,2020-07-13 17:21:53.674556
5516,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.674569,2020-07-13 17:21:53.674569
5517,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.674586,2020-07-13 17:21:53.674586
5518,339,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.674594,2020-07-13 17:21:53.674594
5519,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.674601,2020-07-13 17:21:53.674601
5520,325,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.674606,2020-07-13 17:21:53.674606
5521,1173,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.675507,2020-07-13 17:21:53.675507
5522,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650113.675515,2020-07-13 17:21:53.675515
5523,216,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.675528,2020-07-13 17:21:53.675528
5524,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.675534,2020-07-13 17:21:53.675534
5525,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.67554,2020-07-13 17:21:53.675540
5526,285,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.675549,2020-07-13 17:21:53.675549
5527,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.675555,2020-07-13 17:21:53.675555
5528,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.675561,2020-07-13 17:21:53.675561
5529,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.676507,2020-07-13 17:21:53.676507
5530,167,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.676516,2020-07-13 17:21:53.676516
5531,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.676522,2020-07-13 17:21:53.676522
5532,928,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.67653,2020-07-13 17:21:53.676530
5533,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-32,,,,1594650113.676536,2020-07-13 17:21:53.676536
5534,222,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.678635,2020-07-13 17:21:53.678635
5535,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.678642,2020-07-13 17:21:53.678642
5536,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.685384,2020-07-13 17:21:53.685384
5537,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.685391,2020-07-13 17:21:53.685391
5538,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-36,,15,,1594650113.685399,2020-07-13 17:21:53.685399
5539,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.685403,2020-07-13 17:21:53.685403
5540,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.685409,2020-07-13 17:21:53.685409
5541,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.687131,2020-07-13 17:21:53.687131
5542,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.687139,2020-07-13 17:21:53.687139
5543,687,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.687147,2020-07-13 17:21:53.687147
5544,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650113.687154,2020-07-13 17:21:53.687154
5545,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.688631,2020-07-13 17:21:53.688631
5546,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.688638,2020-07-13 17:21:53.688638
5547,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650113.688645,2020-07-13 17:21:53.688645
5548,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.688652,2020-07-13 17:21:53.688652
5549,141,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650113.695885,2020-07-13 17:21:53.695885
5550,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650113.695892,2020-07-13 17:21:53.695892
5551,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.721757,2020-07-13 17:21:53.721757
5552,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650113.721764,2020-07-13 17:21:53.721764
5553,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.721771,2020-07-13 17:21:53.721771
5554,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650113.721776,2020-07-13 17:21:53.721776
5555,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650113.721782,2020-07-13 17:21:53.721782
5556,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650113.721795,2020-07-13 17:21:53.721795
5557,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650113.721801,2020-07-13 17:21:53.721801
5558,171,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650113.721808,2020-07-13 17:21:53.721808
